dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp
05/03/2021,5,3,2021,758,5,Finland,FI,FIN,5525292,Europe
04/03/2021,4,3,2021,797,4,Finland,FI,FIN,5525292,Europe
03/03/2021,3,3,2021,581,5,Finland,FI,FIN,5525292,Europe
02/03/2021,2,3,2021,392,8,Finland,FI,FIN,5525292,Europe
01/03/2021,1,3,2021,57672,742,Finland,FI,FIN,5525292,Europe
20/05/2021,20,5,2021,19050,141,France,FR,FRA,67320216,Europe
19/05/2021,19,5,2021,17210,228,France,FR,FRA,67320216,Europe
18/05/2021,18,5,2021,3350,196,France,FR,FRA,67320216,Europe
17/05/2021,17,5,2021,13948,81,France,FR,FRA,67320216,Europe
16/05/2021,16,5,2021,15685,112,France,FR,FRA,67320216,Europe
15/05/2021,15,5,2021,7025,173,France,FR,FRA,67320216,Europe
14/05/2021,14,5,2021,19461,131,France,FR,FRA,67320216,Europe
13/05/2021,13,5,2021,21498,184,France,FR,FRA,67320216,Europe
12/05/2021,12,5,2021,19791,251,France,FR,FRA,67320216,Europe
11/05/2021,11,5,2021,3292,292,France,FR,FRA,67320216,Europe
10/05/2021,10,5,2021,9128,115,France,FR,FRA,67320216,Europe
09/05/2021,9,5,2021,20745,176,France,FR,FRA,67320216,Europe
08/05/2021,8,5,2021,19124,251,France,FR,FRA,67320216,Europe
07/05/2021,7,5,2021,21712,219,France,FR,FRA,67320216,Europe
06/05/2021,6,5,2021,26000,244,France,FR,FRA,67320216,Europe
05/05/2021,5,5,2021,24371,257,France,FR,FRA,67320216,Europe
04/05/2021,4,5,2021,3760,311,France,FR,FRA,67320216,Europe
03/05/2021,3,5,2021,9888,113,France,FR,FRA,67320216,Europe
02/05/2021,2,5,2021,25670,192,France,FR,FRA,67320216,Europe
01/05/2021,1,5,2021,24299,290,France,FR,FRA,67320216,Europe
30/04/2021,30,4,2021,26538,306,France,FR,FRA,67320216,Europe
29/04/2021,29,4,2021,31539,315,France,FR,FRA,67320216,Europe
28/04/2021,28,4,2021,30317,347,France,FR,FRA,67320216,Europe
27/04/2021,27,4,2021,5952,398,France,FR,FRA,67320216,Europe
26/04/2021,26,4,2021,24465,145,France,FR,FRA,67320216,Europe
25/04/2021,25,4,2021,32633,217,France,FR,FRA,67320216,Europe
24/04/2021,24,4,2021,32340,332,France,FR,FRA,67320216,Europe
23/04/2021,23,4,2021,34318,283,France,FR,FRA,67320216,Europe
22/04/2021,22,4,2021,34368,313,France,FR,FRA,67320216,Europe
21/04/2021,21,4,2021,43698,388,France,FR,FRA,67320216,Europe
20/04/2021,20,4,2021,6696,447,France,FR,FRA,67320216,Europe
19/04/2021,19,4,2021,29344,140,France,FR,FRA,67320216,Europe
18/04/2021,18,4,2021,35861,189,France,FR,FRA,67320216,Europe
17/04/2021,17,4,2021,36442,331,France,FR,FRA,67320216,Europe
16/04/2021,16,4,2021,38045,297,France,FR,FRA,67320216,Europe
15/04/2021,15,4,2021,43505,297,France,FR,FRA,67320216,Europe
14/04/2021,14,4,2021,39113,345,France,FR,FRA,67320216,Europe
13/04/2021,13,4,2021,8536,385,France,FR,FRA,67320216,Europe
12/04/2021,12,4,2021,34895,176,France,FR,FRA,67320216,Europe
11/04/2021,11,4,2021,43284,207,France,FR,FRA,67320216,Europe
10/04/2021,10,4,2021,41243,330,France,FR,FRA,67320216,Europe
09/04/2021,9,4,2021,84999,343,France,FR,FRA,67320216,Europe
08/04/2021,8,4,2021,12951,421,France,FR,FRA,67320216,Europe
07/04/2021,7,4,2021,8045,426,France,FR,FRA,67320216,Europe
06/04/2021,6,4,2021,10793,197,France,FR,FRA,67320216,Europe
05/04/2021,5,4,2021,60922,185,France,FR,FRA,67320216,Europe
04/04/2021,4,4,2021,19789,185,France,FR,FRA,67320216,Europe
03/04/2021,3,4,2021,46677,332,France,FR,FRA,67320216,Europe
02/04/2021,2,4,2021,50659,309,France,FR,FRA,67320216,Europe
01/04/2021,1,4,2021,59038,303,France,FR,FRA,67320216,Europe
31/03/2021,31,3,2021,30702,381,France,FR,FRA,67320216,Europe
30/03/2021,30,3,2021,9094,360,France,FR,FRA,67320216,Europe
29/03/2021,29,3,2021,37014,131,France,FR,FRA,67320216,Europe
28/03/2021,28,3,2021,42619,190,France,FR,FRA,67320216,Europe
27/03/2021,27,3,2021,41869,897,France,FR,FRA,67320216,Europe
26/03/2021,26,3,2021,45641,225,France,FR,FRA,67320216,Europe
25/03/2021,25,3,2021,65373,245,France,FR,FRA,67320216,Europe
24/03/2021,24,3,2021,14678,287,France,FR,FRA,67320216,Europe
23/03/2021,23,3,2021,15792,343,France,FR,FRA,67320216,Europe
22/03/2021,22,3,2021,30581,138,France,FR,FRA,67320216,Europe
21/03/2021,21,3,2021,35327,185,France,FR,FRA,67320216,Europe
20/03/2021,20,3,2021,35088,276,France,FR,FRA,67320216,Europe
19/03/2021,19,3,2021,34998,269,France,FR,FRA,67320216,Europe
18/03/2021,18,3,2021,38501,241,France,FR,FRA,67320216,Europe
17/03/2021,17,3,2021,29975,408,France,FR,FRA,67320216,Europe
16/03/2021,16,3,2021,6471,333,France,FR,FRA,67320216,Europe
15/03/2021,15,3,2021,26343,140,France,FR,FRA,67320216,Europe
14/03/2021,14,3,2021,29759,169,France,FR,FRA,67320216,Europe
13/03/2021,13,3,2021,25229,290,France,FR,FRA,67320216,Europe
12/03/2021,12,3,2021,27166,265,France,FR,FRA,67320216,Europe
11/03/2021,11,3,2021,30303,264,France,FR,FRA,67320216,Europe
10/03/2021,10,3,2021,23302,368,France,FR,FRA,67320216,Europe
09/03/2021,9,3,2021,5327,359,France,FR,FRA,67320216,Europe
08/03/2021,8,3,2021,21825,130,France,FR,FRA,67320216,Europe
07/03/2021,7,3,2021,23306,170,France,FR,FRA,67320216,Europe
06/03/2021,6,3,2021,23507,439,France,FR,FRA,67320216,Europe
05/03/2021,5,3,2021,25279,293,France,FR,FRA,67320216,Europe
04/03/2021,4,3,2021,26788,322,France,FR,FRA,67320216,Europe
03/03/2021,3,3,2021,22857,417,France,FR,FRA,67320216,Europe
02/03/2021,2,3,2021,4703,375,France,FR,FRA,67320216,Europe
01/03/2021,1,3,2021,3755968,86454,France,FR,FRA,67320216,Europe
20/05/2021,20,5,2021,12298,237,Germany,DE,DEU,83166711,Europe
19/05/2021,19,5,2021,11040,284,Germany,DE,DEU,83166711,Europe
18/05/2021,18,5,2021,4209,221,Germany,DE,DEU,83166711,Europe
17/05/2021,17,5,2021,5412,64,Germany,DE,DEU,83166711,Europe
16/05/2021,16,5,2021,8500,71,Germany,DE,DEU,83166711,Europe
15/05/2021,15,5,2021,7894,177,Germany,DE,DEU,83166711,Europe
14/05/2021,14,5,2021,11336,190,Germany,DE,DEU,83166711,Europe
13/05/2021,13,5,2021,17419,278,Germany,DE,DEU,83166711,Europe
12/05/2021,12,5,2021,14909,268,Germany,DE,DEU,83166711,Europe
11/05/2021,11,5,2021,6125,283,Germany,DE,DEU,83166711,Europe
10/05/2021,10,5,2021,6922,54,Germany,DE,DEU,83166711,Europe
09/05/2021,9,5,2021,12656,127,Germany,DE,DEU,83166711,Europe
08/05/2021,8,5,2021,15685,238,Germany,DE,DEU,83166711,Europe
07/05/2021,7,5,2021,18485,284,Germany,DE,DEU,83166711,Europe
06/05/2021,6,5,2021,21953,250,Germany,DE,DEU,83166711,Europe
05/05/2021,5,5,2021,18034,285,Germany,DE,DEU,83166711,Europe
04/05/2021,4,5,2021,7534,315,Germany,DE,DEU,83166711,Europe
03/05/2021,3,5,2021,9160,84,Germany,DE,DEU,83166711,Europe
02/05/2021,2,5,2021,16290,110,Germany,DE,DEU,83166711,Europe
01/05/2021,1,5,2021,18935,232,Germany,DE,DEU,83166711,Europe
30/04/2021,30,4,2021,24329,306,Germany,DE,DEU,83166711,Europe
29/04/2021,29,4,2021,24736,264,Germany,DE,DEU,83166711,Europe
28/04/2021,28,4,2021,22231,312,Germany,DE,DEU,83166711,Europe
27/04/2021,27,4,2021,10976,344,Germany,DE,DEU,83166711,Europe
26/04/2021,26,4,2021,11907,60,Germany,DE,DEU,83166711,Europe
25/04/2021,25,4,2021,18773,120,Germany,DE,DEU,83166711,Europe
24/04/2021,24,4,2021,23392,286,Germany,DE,DEU,83166711,Europe
23/04/2021,23,4,2021,27543,265,Germany,DE,DEU,83166711,Europe
22/04/2021,22,4,2021,29518,259,Germany,DE,DEU,83166711,Europe
21/04/2021,21,4,2021,24884,331,Germany,DE,DEU,83166711,Europe
20/04/2021,20,4,2021,9609,297,Germany,DE,DEU,83166711,Europe
19/04/2021,19,4,2021,11437,92,Germany,DE,DEU,83166711,Europe
18/04/2021,18,4,2021,19185,67,Germany,DE,DEU,83166711,Europe
17/04/2021,17,4,2021,23804,219,Germany,DE,DEU,83166711,Europe
16/04/2021,16,4,2021,25831,247,Germany,DE,DEU,83166711,Europe
15/04/2021,15,4,2021,29426,293,Germany,DE,DEU,83166711,Europe
14/04/2021,14,4,2021,21693,342,Germany,DE,DEU,83166711,Europe
13/04/2021,13,4,2021,10810,294,Germany,DE,DEU,83166711,Europe
12/04/2021,12,4,2021,13245,99,Germany,DE,DEU,83166711,Europe
11/04/2021,11,4,2021,17855,104,Germany,DE,DEU,83166711,Europe
10/04/2021,10,4,2021,24097,246,Germany,DE,DEU,83166711,Europe
09/04/2021,9,4,2021,25464,296,Germany,DE,DEU,83166711,Europe
08/04/2021,8,4,2021,20407,306,Germany,DE,DEU,83166711,Europe
07/04/2021,7,4,2021,9677,298,Germany,DE,DEU,83166711,Europe
06/04/2021,6,4,2021,6885,90,Germany,DE,DEU,83166711,Europe
05/04/2021,5,4,2021,8497,50,Germany,DE,DEU,83166711,Europe
04/04/2021,4,4,2021,12196,68,Germany,DE,DEU,83166711,Europe
03/04/2021,3,4,2021,18129,120,Germany,DE,DEU,83166711,Europe
02/04/2021,2,4,2021,21888,232,Germany,DE,DEU,83166711,Europe
01/04/2021,1,4,2021,24300,201,Germany,DE,DEU,83166711,Europe
31/03/2021,31,3,2021,17051,249,Germany,DE,DEU,83166711,Europe
30/03/2021,30,3,2021,9549,180,Germany,DE,DEU,83166711,Europe
29/03/2021,29,3,2021,9872,43,Germany,DE,DEU,83166711,Europe
28/03/2021,28,3,2021,17176,90,Germany,DE,DEU,83166711,Europe
27/03/2021,27,3,2021,20472,157,Germany,DE,DEU,83166711,Europe
26/03/2021,26,3,2021,21573,183,Germany,DE,DEU,83166711,Europe
25/03/2021,25,3,2021,22657,228,Germany,DE,DEU,83166711,Europe
24/03/2021,24,3,2021,15813,248,Germany,DE,DEU,83166711,Europe
23/03/2021,23,3,2021,7485,250,Germany,DE,DEU,83166711,Europe
22/03/2021,22,3,2021,7709,50,Germany,DE,DEU,83166711,Europe
21/03/2021,21,3,2021,13733,99,Germany,DE,DEU,83166711,Europe
20/03/2021,20,3,2021,16033,207,Germany,DE,DEU,83166711,Europe
19/03/2021,19,3,2021,17482,226,Germany,DE,DEU,83166711,Europe
18/03/2021,18,3,2021,17504,227,Germany,DE,DEU,83166711,Europe
17/03/2021,17,3,2021,13435,249,Germany,DE,DEU,83166711,Europe
16/03/2021,16,3,2021,5480,238,Germany,DE,DEU,83166711,Europe
15/03/2021,15,3,2021,6604,47,Germany,DE,DEU,83166711,Europe
14/03/2021,14,3,2021,10790,70,Germany,DE,DEU,83166711,Europe
13/03/2021,13,3,2021,12674,239,Germany,DE,DEU,83166711,Europe
12/03/2021,12,3,2021,12834,252,Germany,DE,DEU,83166711,Europe
11/03/2021,11,3,2021,14356,321,Germany,DE,DEU,83166711,Europe
10/03/2021,10,3,2021,9146,300,Germany,DE,DEU,83166711,Europe
09/03/2021,9,3,2021,4252,255,Germany,DE,DEU,83166711,Europe
08/03/2021,8,3,2021,5011,34,Germany,DE,DEU,83166711,Europe
07/03/2021,7,3,2021,8103,96,Germany,DE,DEU,83166711,Europe
06/03/2021,6,3,2021,9557,300,Germany,DE,DEU,83166711,Europe
05/03/2021,5,3,2021,10580,264,Germany,DE,DEU,83166711,Europe
04/03/2021,4,3,2021,11912,359,Germany,DE,DEU,83166711,Europe
03/03/2021,3,3,2021,9019,418,Germany,DE,DEU,83166711,Europe
02/03/2021,2,3,2021,3943,358,Germany,DE,DEU,83166711,Europe
01/03/2021,1,3,2021,2447068,70105,Germany,DE,DEU,83166711,Europe
20/05/2021,20,5,2021,2292,53,Greece,EL,GRC,10718565,Europe
19/05/2021,19,5,2021,2781,63,Greece,EL,GRC,10718565,Europe
18/05/2021,18,5,2021,1395,56,Greece,EL,GRC,10718565,Europe
17/05/2021,17,5,2021,1259,50,Greece,EL,GRC,10718565,Europe
16/05/2021,16,5,2021,1950,43,Greece,EL,GRC,10718565,Europe
15/05/2021,15,5,2021,2188,56,Greece,EL,GRC,10718565,Europe
14/05/2021,14,5,2021,2139,55,Greece,EL,GRC,10718565,Europe
13/05/2021,13,5,2021,2478,70,Greece,EL,GRC,10718565,Europe
12/05/2021,12,5,2021,3172,52,Greece,EL,GRC,10718565,Europe
11/05/2021,11,5,2021,1900,60,Greece,EL,GRC,10718565,Europe
10/05/2021,10,5,2021,1427,51,Greece,EL,GRC,10718565,Europe
09/05/2021,9,5,2021,2461,68,Greece,EL,GRC,10718565,Europe
08/05/2021,8,5,2021,2671,63,Greece,EL,GRC,10718565,Europe
07/05/2021,7,5,2021,3418,83,Greece,EL,GRC,10718565,Europe
06/05/2021,6,5,2021,2091,96,Greece,EL,GRC,10718565,Europe
05/05/2021,5,5,2021,1368,81,Greece,EL,GRC,10718565,Europe
04/05/2021,4,5,2021,2146,134,Greece,EL,GRC,10718565,Europe
03/05/2021,3,5,2021,0,0,Greece,EL,GRC,10718565,Europe
02/05/2021,2,5,2021,1389,72,Greece,EL,GRC,10718565,Europe
01/05/2021,1,5,2021,2125,66,Greece,EL,GRC,10718565,Europe
30/04/2021,30,4,2021,2415,73,Greece,EL,GRC,10718565,Europe
29/04/2021,29,4,2021,2770,63,Greece,EL,GRC,10718565,Europe
28/04/2021,28,4,2021,3287,92,Greece,EL,GRC,10718565,Europe
27/04/2021,27,4,2021,1307,80,Greece,EL,GRC,10718565,Europe
26/04/2021,26,4,2021,1399,57,Greece,EL,GRC,10718565,Europe
25/04/2021,25,4,2021,2596,86,Greece,EL,GRC,10718565,Europe
24/04/2021,24,4,2021,2739,76,Greece,EL,GRC,10718565,Europe
23/04/2021,23,4,2021,2756,75,Greece,EL,GRC,10718565,Europe
22/04/2021,22,4,2021,3010,86,Greece,EL,GRC,10718565,Europe
21/04/2021,21,4,2021,3750,87,Greece,EL,GRC,10718565,Europe
20/04/2021,20,4,2021,1606,78,Greece,EL,GRC,10718565,Europe
19/04/2021,19,4,2021,1829,65,Greece,EL,GRC,10718565,Europe
18/04/2021,18,4,2021,2411,67,Greece,EL,GRC,10718565,Europe
17/04/2021,17,4,2021,3027,91,Greece,EL,GRC,10718565,Europe
16/04/2021,16,4,2021,3822,104,Greece,EL,GRC,10718565,Europe
15/04/2021,15,4,2021,3081,81,Greece,EL,GRC,10718565,Europe
14/04/2021,14,4,2021,4017,93,Greece,EL,GRC,10718565,Europe
13/04/2021,13,4,2021,1606,76,Greece,EL,GRC,10718565,Europe
12/04/2021,12,4,2021,1717,52,Greece,EL,GRC,10718565,Europe
11/04/2021,11,4,2021,2799,75,Greece,EL,GRC,10718565,Europe
10/04/2021,10,4,2021,2734,78,Greece,EL,GRC,10718565,Europe
09/04/2021,9,4,2021,3215,73,Greece,EL,GRC,10718565,Europe
08/04/2021,8,4,2021,3445,75,Greece,EL,GRC,10718565,Europe
07/04/2021,7,4,2021,4293,79,Greece,EL,GRC,10718565,Europe
06/04/2021,6,4,2021,1863,73,Greece,EL,GRC,10718565,Europe
05/04/2021,5,4,2021,1955,78,Greece,EL,GRC,10718565,Europe
04/04/2021,4,4,2021,3229,70,Greece,EL,GRC,10718565,Europe
03/04/2021,3,4,2021,3058,72,Greece,EL,GRC,10718565,Europe
02/04/2021,2,4,2021,3483,67,Greece,EL,GRC,10718565,Europe
01/04/2021,1,4,2021,3612,76,Greece,EL,GRC,10718565,Europe
31/03/2021,31,3,2021,4322,72,Greece,EL,GRC,10718565,Europe
30/03/2021,30,3,2021,1724,65,Greece,EL,GRC,10718565,Europe
29/03/2021,29,3,2021,1441,54,Greece,EL,GRC,10718565,Europe
28/03/2021,28,3,2021,3132,72,Greece,EL,GRC,10718565,Europe
27/03/2021,27,3,2021,1466,53,Greece,EL,GRC,10718565,Europe
26/03/2021,26,3,2021,2587,52,Greece,EL,GRC,10718565,Europe
25/03/2021,25,3,2021,3058,67,Greece,EL,GRC,10718565,Europe
24/03/2021,24,3,2021,3517,51,Greece,EL,GRC,10718565,Europe
23/03/2021,23,3,2021,1705,69,Greece,EL,GRC,10718565,Europe
22/03/2021,22,3,2021,2614,41,Greece,EL,GRC,10718565,Europe
21/03/2021,21,3,2021,1432,60,Greece,EL,GRC,10718565,Europe
20/03/2021,20,3,2021,2762,64,Greece,EL,GRC,10718565,Europe
19/03/2021,19,3,2021,3070,45,Greece,EL,GRC,10718565,Europe
18/03/2021,18,3,2021,3458,56,Greece,EL,GRC,10718565,Europe
17/03/2021,17,3,2021,1508,59,Greece,EL,GRC,10718565,Europe
16/03/2021,16,3,2021,1134,46,Greece,EL,GRC,10718565,Europe
15/03/2021,15,3,2021,1626,53,Greece,EL,GRC,10718565,Europe
14/03/2021,14,3,2021,2503,52,Greece,EL,GRC,10718565,Europe
13/03/2021,13,3,2021,2357,49,Greece,EL,GRC,10718565,Europe
12/03/2021,12,3,2021,2570,51,Greece,EL,GRC,10718565,Europe
11/03/2021,11,3,2021,2629,43,Greece,EL,GRC,10718565,Europe
10/03/2021,10,3,2021,3181,46,Greece,EL,GRC,10718565,Europe
09/03/2021,9,3,2021,1161,39,Greece,EL,GRC,10718565,Europe
08/03/2021,8,3,2021,1142,53,Greece,EL,GRC,10718565,Europe
07/03/2021,7,3,2021,2301,41,Greece,EL,GRC,10718565,Europe
06/03/2021,6,3,2021,2181,32,Greece,EL,GRC,10718565,Europe
05/03/2021,5,3,2021,2217,35,Greece,EL,GRC,10718565,Europe
04/03/2021,4,3,2021,2697,40,Greece,EL,GRC,10718565,Europe
03/03/2021,3,3,2021,2312,23,Greece,EL,GRC,10718565,Europe
02/03/2021,2,3,2021,1170,30,Greece,EL,GRC,10718565,Europe
01/03/2021,1,3,2021,191100,6504,Greece,EL,GRC,10718565,Europe
20/05/2021,20,5,2021,780,51,Hungary,HU,HUN,9769526,Europe
19/05/2021,19,5,2021,633,52,Hungary,HU,HUN,9769526,Europe
18/05/2021,18,5,2021,382,64,Hungary,HU,HUN,9769526,Europe
17/05/2021,17,5,2021,426,38,Hungary,HU,HUN,9769526,Europe
16/05/2021,16,5,2021,718,61,Hungary,HU,HUN,9769526,Europe
15/05/2021,15,5,2021,1039,73,Hungary,HU,HUN,9769526,Europe
14/05/2021,14,5,2021,1190,71,Hungary,HU,HUN,9769526,Europe
13/05/2021,13,5,2021,1416,82,Hungary,HU,HUN,9769526,Europe
12/05/2021,12,5,2021,905,96,Hungary,HU,HUN,9769526,Europe
11/05/2021,11,5,2021,493,99,Hungary,HU,HUN,9769526,Europe
10/05/2021,10,5,2021,677,91,Hungary,HU,HUN,9769526,Europe
09/05/2021,9,5,2021,1145,98,Hungary,HU,HUN,9769526,Europe
08/05/2021,8,5,2021,1376,101,Hungary,HU,HUN,9769526,Europe
07/05/2021,7,5,2021,1541,106,Hungary,HU,HUN,9769526,Europe
06/05/2021,6,5,2021,1680,124,Hungary,HU,HUN,9769526,Europe
05/05/2021,5,5,2021,1130,128,Hungary,HU,HUN,9769526,Europe
04/05/2021,4,5,2021,726,137,Hungary,HU,HUN,9769526,Europe
03/05/2021,3,5,2021,1219,106,Hungary,HU,HUN,9769526,Europe
02/05/2021,2,5,2021,1593,101,Hungary,HU,HUN,9769526,Europe
01/05/2021,1,5,2021,1951,161,Hungary,HU,HUN,9769526,Europe
30/04/2021,30,4,2021,2365,182,Hungary,HU,HUN,9769526,Europe
29/04/2021,29,4,2021,2584,186,Hungary,HU,HUN,9769526,Europe
28/04/2021,28,4,2021,1692,188,Hungary,HU,HUN,9769526,Europe
27/04/2021,27,4,2021,1253,183,Hungary,HU,HUN,9769526,Europe
26/04/2021,26,4,2021,1936,176,Hungary,HU,HUN,9769526,Europe
25/04/2021,25,4,2021,2328,205,Hungary,HU,HUN,9769526,Europe
24/04/2021,24,4,2021,2796,212,Hungary,HU,HUN,9769526,Europe
23/04/2021,23,4,2021,3427,207,Hungary,HU,HUN,9769526,Europe
22/04/2021,22,4,2021,3607,214,Hungary,HU,HUN,9769526,Europe
21/04/2021,21,4,2021,2527,207,Hungary,HU,HUN,9769526,Europe
20/04/2021,20,4,2021,1645,199,Hungary,HU,HUN,9769526,Europe
19/04/2021,19,4,2021,2680,197,Hungary,HU,HUN,9769526,Europe
18/04/2021,18,4,2021,3706,205,Hungary,HU,HUN,9769526,Europe
17/04/2021,17,4,2021,4604,217,Hungary,HU,HUN,9769526,Europe
16/04/2021,16,4,2021,5216,241,Hungary,HU,HUN,9769526,Europe
15/04/2021,15,4,2021,5307,256,Hungary,HU,HUN,9769526,Europe
14/04/2021,14,4,2021,3597,285,Hungary,HU,HUN,9769526,Europe
13/04/2021,13,4,2021,2837,272,Hungary,HU,HUN,9769526,Europe
12/04/2021,12,4,2021,5077,291,Hungary,HU,HUN,9769526,Europe
11/04/2021,11,4,2021,6296,206,Hungary,HU,HUN,9769526,Europe
10/04/2021,10,4,2021,8053,245,Hungary,HU,HUN,9769526,Europe
09/04/2021,9,4,2021,7325,285,Hungary,HU,HUN,9769526,Europe
08/04/2021,8,4,2021,4814,272,Hungary,HU,HUN,9769526,Europe
07/04/2021,7,4,2021,1933,311,Hungary,HU,HUN,9769526,Europe
06/04/2021,6,4,2021,1890,170,Hungary,HU,HUN,9769526,Europe
05/04/2021,5,4,2021,3874,213,Hungary,HU,HUN,9769526,Europe
04/04/2021,4,4,2021,6566,211,Hungary,HU,HUN,9769526,Europe
03/04/2021,3,4,2021,8637,242,Hungary,HU,HUN,9769526,Europe
02/04/2021,2,4,2021,9055,267,Hungary,HU,HUN,9769526,Europe
01/04/2021,1,4,2021,9288,258,Hungary,HU,HUN,9769526,Europe
31/03/2021,31,3,2021,0,0,Hungary,HU,HUN,9769526,Europe
30/03/2021,30,3,2021,11309,576,Hungary,HU,HUN,9769526,Europe
29/03/2021,29,3,2021,7263,189,Hungary,HU,HUN,9769526,Europe
28/03/2021,28,3,2021,9082,220,Hungary,HU,HUN,9769526,Europe
27/03/2021,27,3,2021,10167,253,Hungary,HU,HUN,9769526,Europe
26/03/2021,26,3,2021,11265,275,Hungary,HU,HUN,9769526,Europe
25/03/2021,25,3,2021,9637,272,Hungary,HU,HUN,9769526,Europe
24/03/2021,24,3,2021,7587,249,Hungary,HU,HUN,9769526,Europe
23/03/2021,23,3,2021,5481,252,Hungary,HU,HUN,9769526,Europe
22/03/2021,22,3,2021,9046,189,Hungary,HU,HUN,9769526,Europe
21/03/2021,21,3,2021,10625,194,Hungary,HU,HUN,9769526,Europe
20/03/2021,20,3,2021,11132,227,Hungary,HU,HUN,9769526,Europe
19/03/2021,19,3,2021,10759,213,Hungary,HU,HUN,9769526,Europe
18/03/2021,18,3,2021,6502,207,Hungary,HU,HUN,9769526,Europe
17/03/2021,17,3,2021,3456,195,Hungary,HU,HUN,9769526,Europe
16/03/2021,16,3,2021,4926,143,Hungary,HU,HUN,9769526,Europe
15/03/2021,15,3,2021,7706,131,Hungary,HU,HUN,9769526,Europe
14/03/2021,14,3,2021,8863,162,Hungary,HU,HUN,9769526,Europe
13/03/2021,13,3,2021,9444,163,Hungary,HU,HUN,9769526,Europe
12/03/2021,12,3,2021,9011,130,Hungary,HU,HUN,9769526,Europe
11/03/2021,11,3,2021,8312,172,Hungary,HU,HUN,9769526,Europe
10/03/2021,10,3,2021,5653,179,Hungary,HU,HUN,9769526,Europe
09/03/2021,9,3,2021,6494,158,Hungary,HU,HUN,9769526,Europe
08/03/2021,8,3,2021,2696,115,Hungary,HU,HUN,9769526,Europe
07/03/2021,7,3,2021,6201,108,Hungary,HU,HUN,9769526,Europe
06/03/2021,6,3,2021,7269,146,Hungary,HU,HUN,9769526,Europe
05/03/2021,5,3,2021,6369,143,Hungary,HU,HUN,9769526,Europe
04/03/2021,4,3,2021,6278,152,Hungary,HU,HUN,9769526,Europe
03/03/2021,3,3,2021,4211,136,Hungary,HU,HUN,9769526,Europe
02/03/2021,2,3,2021,2764,130,Hungary,HU,HUN,9769526,Europe
01/03/2021,1,3,2021,432925,15058,Hungary,HU,HUN,9769526,Europe
20/05/2021,20,5,2021,2,0,Iceland,IS,ISL,364134,Europe
19/05/2021,19,5,2021,1,0,Iceland,IS,ISL,364134,Europe
18/05/2021,18,5,2021,11,0,Iceland,IS,ISL,364134,Europe
17/05/2021,17,5,2021,0,0,Iceland,IS,ISL,364134,Europe
16/05/2021,16,5,2021,0,0,Iceland,IS,ISL,364134,Europe
15/05/2021,15,5,2021,11,0,Iceland,IS,ISL,364134,Europe
14/05/2021,14,5,2021,0,0,Iceland,IS,ISL,364134,Europe
13/05/2021,13,5,2021,4,0,Iceland,IS,ISL,364134,Europe
12/05/2021,12,5,2021,3,0,Iceland,IS,ISL,364134,Europe
11/05/2021,11,5,2021,13,0,Iceland,IS,ISL,364134,Europe
10/05/2021,10,5,2021,0,0,Iceland,IS,ISL,364134,Europe
09/05/2021,9,5,2021,0,0,Iceland,IS,ISL,364134,Europe
08/05/2021,8,5,2021,6,0,Iceland,IS,ISL,364134,Europe
07/05/2021,7,5,2021,3,0,Iceland,IS,ISL,364134,Europe
06/05/2021,6,5,2021,6,0,Iceland,IS,ISL,364134,Europe
05/05/2021,5,5,2021,8,0,Iceland,IS,ISL,364134,Europe
04/05/2021,4,5,2021,11,0,Iceland,IS,ISL,364134,Europe
03/05/2021,3,5,2021,0,0,Iceland,IS,ISL,364134,Europe
02/05/2021,2,5,2021,0,0,Iceland,IS,ISL,364134,Europe
01/05/2021,1,5,2021,6,0,Iceland,IS,ISL,364134,Europe
30/04/2021,30,4,2021,10,0,Iceland,IS,ISL,364134,Europe
29/04/2021,29,4,2021,9,0,Iceland,IS,ISL,364134,Europe
28/04/2021,28,4,2021,18,0,Iceland,IS,ISL,364134,Europe
27/04/2021,27,4,2021,39,0,Iceland,IS,ISL,364134,Europe
26/04/2021,26,4,2021,0,0,Iceland,IS,ISL,364134,Europe
25/04/2021,25,4,2021,0,0,Iceland,IS,ISL,364134,Europe
24/04/2021,24,4,2021,11,0,Iceland,IS,ISL,364134,Europe
23/04/2021,23,4,2021,17,0,Iceland,IS,ISL,364134,Europe
22/04/2021,22,4,2021,12,0,Iceland,IS,ISL,364134,Europe
21/04/2021,21,4,2021,21,0,Iceland,IS,ISL,364134,Europe
20/04/2021,20,4,2021,43,0,Iceland,IS,ISL,364134,Europe
19/04/2021,19,4,2021,0,0,Iceland,IS,ISL,364134,Europe
18/04/2021,18,4,2021,0,0,Iceland,IS,ISL,364134,Europe
17/04/2021,17,4,2021,7,0,Iceland,IS,ISL,364134,Europe
16/04/2021,16,4,2021,4,0,Iceland,IS,ISL,364134,Europe
15/04/2021,15,4,2021,1,0,Iceland,IS,ISL,364134,Europe
14/04/2021,14,4,2021,7,0,Iceland,IS,ISL,364134,Europe
13/04/2021,13,4,2021,9,0,Iceland,IS,ISL,364134,Europe
12/04/2021,12,4,2021,0,0,Iceland,IS,ISL,364134,Europe
11/04/2021,11,4,2021,0,0,Iceland,IS,ISL,364134,Europe
10/04/2021,10,4,2021,2,0,Iceland,IS,ISL,364134,Europe
