location_id,location_name,parent_id,level,gbd_region_id,gbd_region_name,gbd_super_region_id,gbd_super_region_name,measure_name,metric_id,metric_name,mean_value,lower_ci,upper_ci
4653,Guanajuato,130,4,124,Central Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,138.7,NA,NA
4653,Guanajuato,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,32900,30900,35200
4653,Guanajuato,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,274.6,258.1,294.1
4653,Guanajuato,130,4,124,Central Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,1.98,1.86,2.12
4653,Guanajuato,130,4,124,Central Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,16600,NA,NA
4654,Guerrero,130,4,124,Central Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,139.5,NA,NA
4654,Guerrero,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,15900,14500,17500
4654,Guerrero,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,230.4,210.7,254.7
4654,Guerrero,130,4,124,Central Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,1.65,1.51,1.83
4654,Guerrero,130,4,124,Central Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,9610,NA,NA
4655,Hidalgo,130,4,124,Central Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,164.4,NA,NA
4655,Hidalgo,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,16200,14900,17300
4655,Hidalgo,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,265.5,244.9,284.1
4655,Hidalgo,130,4,124,Central Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,1.62,1.49,1.73
4655,Hidalgo,130,4,124,Central Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,10000,NA,NA
4656,Jalisco,130,4,124,Central Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,142.9,NA,NA
4656,Jalisco,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,34200,31000,38000
4656,Jalisco,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,210.5,190.6,233.8
4656,Jalisco,130,4,124,Central Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,1.47,1.33,1.64
4656,Jalisco,130,4,124,Central Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,23200,NA,NA
4657,México,130,4,124,Central Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,220.6,NA,NA
4657,México,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,145000,134000,156000
4657,México,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,433.6,398.9,466.3
4657,México,130,4,124,Central Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,1.97,1.81,2.11
4657,México,130,4,124,Central Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,73900,NA,NA
4651,Mexico City,130,4,124,Central Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,339.9,NA,NA
4651,Mexico City,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,104000,95400,112000
4651,Mexico City,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,576.9,528.6,620.9
4651,Mexico City,130,4,124,Central Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,1.7,1.56,1.83
4651,Mexico City,130,4,124,Central Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,61300,NA,NA
4658,Michoacán de Ocampo,130,4,124,Central Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,115.6,NA,NA
4658,Michoacán de Ocampo,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,20200,18600,22000
4658,Michoacán de Ocampo,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,219,202.4,238.4
4658,Michoacán de Ocampo,130,4,124,Central Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,1.9,1.75,2.06
4658,Michoacán de Ocampo,130,4,124,Central Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,10600,NA,NA
4659,Morelos,130,4,124,Central Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,184.9,NA,NA
4659,Morelos,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,11200,9930,12300
4659,Morelos,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,291.6,259.5,321.9
4659,Morelos,130,4,124,Central Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,1.58,1.4,1.74
4659,Morelos,130,4,124,Central Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,7070,NA,NA
4660,Nayarit,130,4,124,Central Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,131.4,NA,NA
4660,Nayarit,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,4170,3780,4610
4660,Nayarit,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,173.8,157.4,192
4660,Nayarit,130,4,124,Central Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,1.32,1.2,1.46
4660,Nayarit,130,4,124,Central Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,3150,NA,NA
4661,Nuevo León,130,4,124,Central Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,177.1,NA,NA
4661,Nuevo León,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,32800,30700,35500
4661,Nuevo León,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,292.3,273.6,315.8
4661,Nuevo León,130,4,124,Central Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,1.65,1.55,1.78
4661,Nuevo León,130,4,124,Central Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,19900,NA,NA
4662,Oaxaca,130,4,124,Central Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,102.4,NA,NA
4662,Oaxaca,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,17600,16200,19700
4662,Oaxaca,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,217.8,199.6,243.7
4662,Oaxaca,130,4,124,Central Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,2.13,1.95,2.38
4662,Oaxaca,130,4,124,Central Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,8290,NA,NA
4663,Puebla,130,4,124,Central Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,160.9,NA,NA
4663,Puebla,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,51100,48200,55200
4663,Puebla,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,399.7,376.7,431.5
4663,Puebla,130,4,124,Central Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,2.48,2.34,2.68
4663,Puebla,130,4,124,Central Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,20600,NA,NA
4664,Querétaro,130,4,124,Central Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,151.7,NA,NA
4664,Querétaro,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,10300,9380,11300
4664,Querétaro,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,224,203.2,244
4664,Querétaro,130,4,124,Central Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,1.48,1.34,1.61
4664,Querétaro,130,4,124,Central Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,7000,NA,NA
4665,Quintana Roo,130,4,124,Central Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,143.5,NA,NA
4665,Quintana Roo,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,8840,7720,10300
4665,Quintana Roo,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,241.7,211.3,281.1
4665,Quintana Roo,130,4,124,Central Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,1.68,1.47,1.96
4665,Quintana Roo,130,4,124,Central Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,5240,NA,NA
4666,San Luis Potosí,130,4,124,Central Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,150,NA,NA
4666,San Luis Potosí,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,16900,15700,18000
4666,San Luis Potosí,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,308.9,287.8,330.1
4666,San Luis Potosí,130,4,124,Central Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,2.06,1.92,2.2
4666,San Luis Potosí,130,4,124,Central Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,8190,NA,NA
4667,Sinaloa,130,4,124,Central Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,173.9,NA,NA
4667,Sinaloa,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,17900,15900,19900
4667,Sinaloa,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,303.9,270.2,337.7
4667,Sinaloa,130,4,124,Central Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,1.75,1.55,1.94
4667,Sinaloa,130,4,124,Central Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,10200,NA,NA
4668,Sonora,130,4,124,Central Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,198.3,NA,NA
4668,Sonora,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,19300,17200,21500
4668,Sonora,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,340.6,303.3,377.9
4668,Sonora,130,4,124,Central Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,1.72,1.53,1.91
4668,Sonora,130,4,124,Central Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,11300,NA,NA
4669,Tabasco,130,4,124,Central Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,158,NA,NA
4669,Tabasco,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,16000,14400,18100
4669,Tabasco,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,344.7,309.8,390.8
4669,Tabasco,130,4,124,Central Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,2.18,1.96,2.47
4669,Tabasco,130,4,124,Central Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,7330,NA,NA
4670,Tamaulipas,130,4,124,Central Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,136.3,NA,NA
4670,Tamaulipas,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,21800,19700,23700
4670,Tamaulipas,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,320.1,288.7,347.2
4670,Tamaulipas,130,4,124,Central Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,2.35,2.12,2.55
4670,Tamaulipas,130,4,124,Central Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,9280,NA,NA
4671,Tlaxcala,130,4,124,Central Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,140.1,NA,NA
4671,Tlaxcala,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,13400,12400,14700
4671,Tlaxcala,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,517.2,476.3,567
4671,Tlaxcala,130,4,124,Central Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,3.69,3.4,4.05
4671,Tlaxcala,130,4,124,Central Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,3640,NA,NA
4672,Veracruz de Ignacio de la Llave,130,4,124,Central Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,133.2,NA,NA
4672,Veracruz de Ignacio de la Llave,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,44300,41400,47800
4672,Veracruz de Ignacio de la Llave,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,284.4,266,306.5
4672,Veracruz de Ignacio de la Llave,130,4,124,Central Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,2.14,2,2.3
4672,Veracruz de Ignacio de la Llave,130,4,124,Central Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,20800,NA,NA
4673,Yucatán,130,4,124,Central Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,135.1,NA,NA
4673,Yucatán,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,11300,10200,12500
4673,Yucatán,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,252.1,227.6,279.1
4673,Yucatán,130,4,124,Central Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,1.87,1.68,2.07
4673,Yucatán,130,4,124,Central Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,6070,NA,NA
4674,Zacatecas,130,4,124,Central Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,146.8,NA,NA
4674,Zacatecas,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,9780,9040,10400
4674,Zacatecas,130,4,124,Central Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,311.4,288.1,332.8
4674,Zacatecas,130,4,124,Central Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,2.12,1.96,2.27
4674,Zacatecas,130,4,124,Central Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,4610,NA,NA
131,Nicaragua,124,3,124,Central Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,1.8,NA,NA
131,Nicaragua,124,3,124,Central Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,33400,31300,36100
131,Nicaragua,124,3,124,Central Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,274.4,256.6,296.4
131,Nicaragua,124,3,124,Central Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,149.99,140.28,162.04
131,Nicaragua,124,3,124,Central Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,223,NA,NA
132,Panama,124,3,124,Central Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,96.2,NA,NA
132,Panama,124,3,124,Central Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,10200,8840,11300
132,Panama,124,3,124,Central Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,131.5,114.4,145.8
132,Panama,124,3,124,Central Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,1.37,1.19,1.52
132,Panama,124,3,124,Central Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,7430,NA,NA
133,Venezuela,124,3,124,Central Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,9.1,NA,NA
133,Venezuela,124,3,124,Central Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,164000,153000,177000
133,Venezuela,124,3,124,Central Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,274.4,256.6,296.4
133,Venezuela,124,3,124,Central Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,30.17,28.21,32.59
133,Venezuela,124,3,124,Central Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,5430,NA,NA
134,Tropical Latin America,103,2,134,Tropical Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,145.1,NA,NA
134,Tropical Latin America,103,2,134,Tropical Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,815000,751000,870000
134,Tropical Latin America,103,2,134,Tropical Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,186,171.5,198.5
134,Tropical Latin America,103,2,134,Tropical Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,1.28,1.18,1.37
134,Tropical Latin America,103,2,134,Tropical Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,636000,NA,NA
135,Brazil,134,3,134,Tropical Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,146,NA,NA
135,Brazil,134,3,134,Tropical Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,792000,730000,847000
135,Brazil,134,3,134,Tropical Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,186.9,172.2,199.8
135,Brazil,134,3,134,Tropical Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,1.28,1.18,1.37
135,Brazil,134,3,134,Tropical Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,619000,NA,NA
4750,Acre,135,4,134,Tropical Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,101.3,NA,NA
4750,Acre,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,2470,2040,2860
4750,Acre,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,135,111.4,156.3
4750,Acre,135,4,134,Tropical Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,1.33,1.1,1.54
4750,Acre,135,4,134,Tropical Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,1850,NA,NA
4751,Alagoas,135,4,134,Tropical Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,85.8,NA,NA
4751,Alagoas,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,7270,6050,8390
4751,Alagoas,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,97.8,81.3,112.8
4751,Alagoas,135,4,134,Tropical Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,1.14,0.95,1.31
4751,Alagoas,135,4,134,Tropical Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,6380,NA,NA
4753,Amapá,135,4,134,Tropical Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,125.8,NA,NA
4753,Amapá,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,3370,2860,3820
4753,Amapá,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,209.5,178.1,237.7
4753,Amapá,135,4,134,Tropical Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,1.67,1.42,1.89
4753,Amapá,135,4,134,Tropical Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,2020,NA,NA
4752,Amazonas,135,4,134,Tropical Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,167.2,NA,NA
4752,Amazonas,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,20400,18500,23000
4752,Amazonas,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,246.1,223.9,278.1
4752,Amazonas,135,4,134,Tropical Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,1.47,1.34,1.66
4752,Amazonas,135,4,134,Tropical Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,13800,NA,NA
4754,Bahia,135,4,134,Tropical Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,87.4,NA,NA
4754,Bahia,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,45700,41900,48500
4754,Bahia,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,145.1,132.9,154.2
4754,Bahia,135,4,134,Tropical Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,1.66,1.52,1.77
4754,Bahia,135,4,134,Tropical Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,27500,NA,NA
4755,Ceará,135,4,134,Tropical Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,124.3,NA,NA
4755,Ceará,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,50900,45900,57500
4755,Ceará,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,255.1,230.2,288
4755,Ceará,135,4,134,Tropical Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,2.05,1.85,2.32
4755,Ceará,135,4,134,Tropical Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,24800,NA,NA
4756,Distrito Federal,135,4,134,Tropical Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,183.4,NA,NA
4756,Distrito Federal,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,10900,9700,12000
4756,Distrito Federal,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,180.8,160.2,198.5
4756,Distrito Federal,135,4,134,Tropical Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,0.99,0.87,1.08
4756,Distrito Federal,135,4,134,Tropical Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,11100,NA,NA
4757,Espírito Santo,135,4,134,Tropical Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,171.6,NA,NA
4757,Espírito Santo,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,17400,15100,20000
4757,Espírito Santo,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,224.3,194.1,258.1
4757,Espírito Santo,135,4,134,Tropical Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,1.31,1.13,1.5
4757,Espírito Santo,135,4,134,Tropical Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,13300,NA,NA
4758,Goiás,135,4,134,Tropical Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,186.2,NA,NA
4758,Goiás,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,29700,27800,31300
4758,Goiás,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,223.9,209.5,236.4
4758,Goiás,135,4,134,Tropical Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,1.2,1.13,1.27
4758,Goiás,135,4,134,Tropical Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,24700,NA,NA
4759,Maranhão,135,4,134,Tropical Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,64.3,NA,NA
4759,Maranhão,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,32900,29600,45800
4759,Maranhão,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,204.2,183.3,284.1
4759,Maranhão,135,4,134,Tropical Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,3.17,2.85,4.41
4759,Maranhão,135,4,134,Tropical Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,10400,NA,NA
4762,Mato Grosso,135,4,134,Tropical Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,200.2,NA,NA
4762,Mato Grosso,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,16100,14800,17100
4762,Mato Grosso,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,233.7,214.7,248
4762,Mato Grosso,135,4,134,Tropical Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,1.17,1.07,1.24
4762,Mato Grosso,135,4,134,Tropical Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,13800,NA,NA
4761,Mato Grosso do Sul,135,4,134,Tropical Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,176.1,NA,NA
4761,Mato Grosso do Sul,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,9800,8720,10700
4761,Mato Grosso do Sul,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,177.4,157.9,194
4761,Mato Grosso do Sul,135,4,134,Tropical Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,1.01,0.9,1.1
4761,Mato Grosso do Sul,135,4,134,Tropical Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,9730,NA,NA
4760,Minas Gerais,135,4,134,Tropical Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,133.7,NA,NA
4760,Minas Gerais,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,74200,69000,78800
4760,Minas Gerais,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,175.1,162.9,185.8
4760,Minas Gerais,135,4,134,Tropical Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,1.31,1.22,1.39
4760,Minas Gerais,135,4,134,Tropical Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,56700,NA,NA
4763,Pará,135,4,134,Tropical Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,96.7,NA,NA
4763,Pará,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,25500,23000,27400
4763,Pará,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,144,130.3,155
4763,Pará,135,4,134,Tropical Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,1.49,1.35,1.6
4763,Pará,135,4,134,Tropical Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,17100,NA,NA
4764,Paraíba,135,4,134,Tropical Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,111.8,NA,NA
4764,Paraíba,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,9230,8420,10200
4764,Paraíba,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,107.6,98.1,118.9
4764,Paraíba,135,4,134,Tropical Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,0.96,0.88,1.06
4764,Paraíba,135,4,134,Tropical Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,9600,NA,NA
4765,Paraná,135,4,134,Tropical Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,184.6,NA,NA
4765,Paraná,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,43000,40200,45600
4765,Paraná,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,194.3,181.3,205.7
4765,Paraná,135,4,134,Tropical Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,1.05,0.98,1.11
4765,Paraná,135,4,134,Tropical Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,40900,NA,NA
4766,Pernambuco,135,4,134,Tropical Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,103.4,NA,NA
4766,Pernambuco,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,32200,29600,34400
4766,Pernambuco,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_death_rate,3,Rate,163,149.7,174.1
4766,Pernambuco,135,4,134,Tropical Latin America,103,Latin America and Caribbean,ratio_excess_over_covid,NA,NA,1.58,1.45,1.68
4766,Pernambuco,135,4,134,Tropical Latin America,103,Latin America and Caribbean,reported_covid_deaths,1,Number,20400,NA,NA
4767,Piauí,135,4,134,Tropical Latin America,103,Latin America and Caribbean,covid_death_rate,3,Rate,103.3,NA,NA
4767,Piauí,135,4,134,Tropical Latin America,103,Latin America and Caribbean,excess_deaths,1,Number,10100,8910,11100
